,vendor_id,b_entity_id
2193287,287826249,0FXCPJ-E
2193551,292932018,07WF50-E
2193601,138050314,05L3DR-E
2193845,61168424,05L1RT-E
2193849,137850281,05GGNP-E
2194072,61226801,07M933-E
2194217,138582139,0F7XG7-E
2194437,286337739,0F64CR-E
2194440,285517004,062GX7-E
2194600,286284796,0F37TB-E
2194760,286886949,0F41DV-E
2194762,137850693,07LVPP-E
2194812,299331963,075C6Z-E
2195065,286736592,0D9VSY-E
2195067,285009184,0F7WSP-E
2195068,308903900,07ZNVQ-E
2195300,284954576,000P03-E
2195477,286372150,0F4FSP-E
2195527,284995405,0F4FMS-E
2195533,138591302,0F6TYG-E
2195652,285002553,0883KG-E
2195663,286337670,0F5BCJ-E
2195784,286112437,0CT7L6-E
2195945,285525657,0DHNM4-E
2196163,285512113,0F6480-E
2196164,138045295,05TD9F-E
2196214,285018225,0D35VG-E
2196428,286806294,0903QR-E
2196502,61231036,0F50J1-E
2196670,137788243,0F647W-E
2196681,151969326,08FFCL-E
2196890,286338070,0DCQ9H-E
2196930,286112940,0F8X45-E
2196931,286337914,05TD9F-E
2196981,286337560,0F63HM-E
2196987,285512100,0F63H3-E
2197199,285357530,09RF6X-E
2197201,286877336,0DPCQH-E
2197204,285526275,0F4FMN-E
2197443,137979549,006JK1-E
2197670,285003753,080M4S-E
2197854,285527563,07VNHL-E
2198089,284942810,0F50M8-E
2198113,137758550,0F4FWV-E
2198258,285526299,07XQZK-E
2198259,285358742,0F6952-E
2198444,286337714,0F41DQ-E
2198453,61151988,0B9Z3N-E
2198704,286334505,0D114M-E
2198851,286372203,0F37T1-E
2198852,61052660,06MT8V-E
2199073,137860735,05GGNP-E
2199289,286337793,0F8X41-E
2199489,138664950,0D9ZVK-E
2199709,138643529,006JK1-E
2199932,286861895,0F3KFZ-E
2200171,59819363,088BQR-E
2200199,286237963,07RKTJ-E
2200200,137842137,0F37RK-E
2200221,286844908,09397T-E
2200518,286776891,0F37SB-E
2200741,285526756,09XYM7-E
2200924,61113500,0GHVML-E
2201085,292921661,07V24J-E
2201316,138243964,07TRSS-E
2201549,285002510,0C7TCC-E
2201784,138756247,05V3M6-E
2201968,286332601,07VBQX-E
2201969,286240362,0GM7XW-E
2202123,285976404,0F8X46-E
2202124,286997978,0F63HS-E
2202126,286728422,0F4FP6-E
2202349,285514869,0HM2L8-E
2202584,285357441,0F37T1-E
2202585,286428787,0F5W10-E
2202703,137828316,05TD9F-E
2202753,137802578,07LVPP-E
2202803,286738749,0F63GR-E
2202806,285525394,0C49MS-E
2203014,285516799,06TDP0-E
2203160,292942499,0G8SYJ-E
2203382,285900749,07QT47-E
2203433,285520741,0DHYW2-E
2203434,285002367,0852YC-E
2203485,286112930,0F2ZW1-E
2203653,62348213,05GGNP-E
2203868,61149297,0C48F2-E
2204004,286738718,05TD9F-E
2204054,138712795,0F63BV-E
2204064,284953210,0HB1CN-E
2204282,285527614,07Q5HH-E
2204526,286108604,05PKSD-E
2204744,59168256,0F2YH7-E
2205002,61155662,0F4FP6-E
2205013,286112871,07Y0XF-E
2205241,285527741,0B2XGT-E
2205478,302423842,0F4FT5-E
2205679,286256624,0F4Q31-E
2205689,61179440,060FKF-E
2205923,285527636,07XH84-E
2206120,280137878,07XQVD-E
2206121,286862524,0F2Y73-E
2206368,285935864,0HBF9Q-E
2206591,286884616,05TD9F-E
2206830,280517861,085Q0X-E
2206880,285512563,0F8X46-E
2206881,286287800,080M4S-E
2207082,284993025,0F3K9V-E
2207085,138722170,09397T-E
2207299,138221563,05L3DR-E
2207543,61155582,08S1WN-E
2207678,61404374,0HHDCH-E
2207805,285003705,0HPW50-E
2208000,285512600,0F64CR-E
2208003,271294589,000P03-E
2208179,286830434,05TD9F-E
2208404,285526260,0HLN4C-E
2208625,137849041,07WJKZ-E
2208876,138578857,0CWBYC-E
2208954,50552996,0F2CQQ-E
2209002,138704814,05FNPJ-E
2209004,61042873,0F63JM-E
2209006,285526591,07Y538-E
2209154,285525733,07Y0XF-E
2209204,307422880,05PM29-E
2209442,138700354,067GTT-E
2209590,137940020,05TD9F-E
2209640,138630455,07QR2B-E
2209831,61129736,0F67Q3-E
2210050,285527158,009K3N-E
2210100,295055923,05TD9F-E
2210150,286843914,0D9WY0-E
2210376,286876852,0F37SS-E
2210377,61041047,0F2CQQ-E
2210425,61192455,07WB9N-E
2210446,137934767,0F3KH8-E
2210658,285976579,07VBQX-E
2210871,137988008,0DLK6Z-E
2211018,286843903,0B08M9-E
2211221,286337771,0F639N-E
2211230,307246798,0GNDS9-E
2211232,285527610,0F3KGY-E
2211237,285358757,0F37MW-E
2211475,137780668,0F647T-E
2211476,47931410,070KXP-E
2211594,286240521,07QTKX-E
2211596,285003619,0F3JND-E
2211759,274039722,08TL2Y-E
2211965,285992605,0F8XLX-E
2212114,286334899,0F4Z3N-E
2212232,137851587,0674KD-E
2212480,286806234,0C44ND-E
2212530,138219749,09397T-E
2212748,285513061,09BD12-E
2212972,285512081,07W95S-E
2213213,286338195,0F6TWS-E
2213416,285520660,05PLXF-E
2213466,285919563,083VHG-E
2213469,138759743,0DB1JV-E
2213691,61190234,0D9MVT-E
2213811,286736151,0F4PW2-E
2213815,285521187,0F63BV-E
2213965,286337831,0GP302-E
2214128,285365902,0C35ZM-E
2214339,282772302,008ZJM-E
2214558,137887076,0DPKS9-E
2214781,285527556,0F3KMY-E
2215020,138048076,0F2YFR-E
2215022,61163024,0F7M3N-E
2215043,286779717,06RVZQ-E
2215209,285365900,07QS0F-E
2215259,286737657,0F63HM-E
2215511,286853587,07QTL4-E
2215739,286805600,0F64DL-E
2215743,61442328,07TYDZ-E
2215962,286248217,0F6957-E
2216154,286734002,0F7WT8-E
2216381,286429961,0BG7BN-E
2216574,138684416,0F7M3N-E
2216595,285517116,07VB07-E
2216731,286338480,05GGNP-E
2216946,285514722,0F63JM-E
2216948,137751122,06NZX9-E
2217130,61402897,000P0L-E
2217374,285526215,07QDNJ-E
2217524,311499049,0BQXPW-E
2217723,286385356,0F4Z41-E
2217842,286234688,080M4S-E
2218043,286337895,05GGNP-E
2218258,61448542,0F6480-E
2218259,285516838,0F4FSP-E
2218309,286397304,09YTR0-E
2218492,285517070,07QC96-E
2218495,286746339,0F8XSX-E
2218701,138014135,0F648P-E
2218905,139283976,0603PM-E
2219125,285358864,085JZN-E
2219271,286733967,005801-E
2219538,285364521,07R7FH-E
2219754,138680105,05V10Z-E
2219756,276770930,00246N-E
2219802,286349047,0DDH28-E
2219852,286733994,05GGNP-E
2220083,61103257,0F2ZQP-E
2220092,285527941,0F3KGZ-E
2220093,286337796,0F63G5-E
2220096,138744287,07VXDD-E
2220336,61192273,05NJDF-E
2220536,286736138,0F648P-E
2220731,286288450,0F64DV-E
2220879,286738716,0F63J0-E
2220881,286332979,0F37TB-E
2220891,284958535,07RKY2-E
2221070,137847462,07ZH7V-E
2221317,285010610,0BQWQH-E
2221499,286735104,0F41DQ-E
2221508,286737655,0F63HX-E
2221510,285526658,09Q02C-E
2221757,138012999,0F4PTZ-E
2222015,286284219,0F2YFJ-E
2222016,284986751,0B04G2-E
2222030,286286737,0F4Z51-E
2222105,285512583,0F63K4-E
2222106,285520804,05TD9F-E
2222374,138647323,07XD0L-E
2222509,285358840,0F3JND-E
2222737,292929264,000P03-E
2222914,138707934,07QTXW-E
2223135,145480196,05PGZ7-E
2223424,286338231,09W525-E
2223669,285525456,0F2ZQS-E
2223671,285527823,0F2ZRD-E
2223942,286830537,0F4PW2-E
2223946,285979457,067GTT-E
2223955,137843253,05TD9F-E
2224164,285003077,0F63HS-E
2224166,138240096,083KQ7-E
2224167,317941598,003DMF-E
2224424,286735063,07PBJT-E
2224585,286337676,0F5B1M-E
2224685,319893174,0CKKVG-E
2224686,319893174,0CKKVG-E
2224687,90220400,0DYYD9-E
2224955,286240318,07R8VT-E
2225079,286384346,06MT8V-E
2225297,286240190,06Q8S6-E
2225298,286240190,06Q8S6-E
2225311,285012658,0F37R7-E
2225312,61061031,0DR2N3-E
2225431,286736424,0F4PWZ-E
2225456,285525245,0F50J0-E
2225457,138957610,0F4PY3-E
2225704,137771416,0F4FG9-E
2225708,61116828,07R8FP-E
2225977,319579574,064RF2-E
2226215,286337885,0DQGM0-E
2226448,284998504,0F67P8-E
2226451,286337919,0DDH28-E
2226501,137977019,0F6VGK-E
2226662,286738747,0F63FM-E
2226672,284993690,0F4FMN-E
2226796,138020524,0F6TYF-E
2227011,286734021,0F4PW2-E
2227015,286337761,0F63KB-E
2227016,286112892,0F648P-E
2227056,286830582,083X6N-E
2227293,286735097,05GGNP-E
2227508,61164362,04HV7J-E
2227740,286729206,05L3DR-E
2227984,61214374,08V0KQ-E
2228112,62328471,05LJ3M-E
2228162,281493340,0C3698-E
2228346,138719922,0F6TRM-E
2228348,286348313,0F63K4-E
2228349,285516312,0F63HS-E
2228351,286337780,0F4PW2-E
2228355,286788375,07PW6X-E
2228405,62333656,07LVPP-E
2228455,286830609,07VKBM-E
2228505,285520697,002ZFX-E
2228726,285357531,07QDQ7-E
2228727,292922196,0F67P4-E
2228730,137740028,05GBDP-E
2228926,137886800,08FB3V-E
2229203,137897889,005PDF-E
2229215,286348339,05TD9F-E
2229435,286861954,0F63BK-E
2229607,61198332,0F4HYH-E
2229832,286338190,07VNHL-E
2230070,285526149,0F8X46-E
2230071,138562245,05N0TS-E
2230281,61163890,08T4P1-E
2230515,285525730,0C1RJ8-E
2230536,286844905,05PKSD-E
2230772,286883568,0F4PW2-E
2230776,138213132,0F2YFP-E
2230932,286738721,0F8YK0-E
2230939,286112834,0F64DW-E
2231229,285002988,000P03-E
2231405,138060995,0F64CR-E
2231408,286733991,05TD9F-E
2231458,137883026,0F44BY-E
2231685,285363688,0F63D9-E
2231702,324096106,088XYV-E
2231752,324094638,09FG52-E
2231947,324094605,0F648P-E
2231987,328264825,00D75K-E
2231994,138214478,0BHVJ9-E
2232220,285525243,07QF8Q-E
2232362,285527625,0F5X3M-E
2232493,137842061,05TD4S-E
2232613,138050722,0F4PTY-E
2232614,62333702,0HMGWX-E
2232793,281491040,07QC01-E
2232796,286337917,0HJ7Y1-E
2233010,286888061,0F50LC-E
2233190,137866987,07VKBJ-E
2233351,286108559,0F49WX-E
2233401,286862032,0F648P-E
2233441,61039881,05LD0C-E
2233716,286337707,0F4PW2-E
2233720,286334870,0F2Y73-E
2233967,284953938,07XJM5-E
2234116,137788286,07459J-E
2234359,286337758,097WTC-E
2234517,285514701,0F647T-E
2234518,285511999,0F63H5-E
2234798,285527827,0F50KZ-E
2234848,304121075,05NJFK-E
2235034,61434720,0DTD3R-E
2235217,286830454,0F7WT8-E
2235477,285512075,05NKDN-E
2235687,61118431,083QDB-E
2235737,285512160,0806BH-E
2235742,137802500,0F67P8-E
2235745,61400248,0D97VY-E
2235757,61165617,09XGCZ-E
2235940,61434058,000P03-E
2236188,285002517,09PGG5-E
2236413,61434057,0026CH-E
2236687,286284154,06Z9X8-E
2236700,138048172,09397T-E
2236908,285020685,0F2Y73-E
2237155,286212758,0F63H3-E
2237367,156293916,07XKM2-E
2237368,286337826,0F63H5-E
2237418,285526310,0F50LD-E
2237424,138584820,09397T-E
2237642,286889141,0869X5-E
2237692,285520635,0F2ZRC-E
2237732,61184072,05PHHC-E
2237783,285513091,006Q2J-E
2237795,285527645,087C3V-E
2238083,285525316,0B04G2-E
2238329,144016348,0F695X-E
2238596,286888036,0G1JRG-E
2238815,286338432,05TD9F-E
2238865,286795641,0F6TXH-E
2239022,147743864,06KH35-E
2239073,278494518,05H03C-E
2239329,286738706,0F63JM-E
2239331,286887026,0G15B3-E
2239506,286284292,0F4HW3-E
2239737,286283613,0CGBG3-E
2239965,137930014,0F4Q5S-E
2239977,61230641,05TD9F-E
2240027,319974156,004PCD-E
2240219,286447294,0021XW-E
2240269,292921995,085ZL9-E
2240275,284960154,0F63D9-E
2240292,285363684,0F3JLW-E
2240539,286439702,05TD9F-E
2240589,286338107,0F5W0V-E
2240748,286120370,05LD0C-E
2240967,285978275,003CDN-E
2241237,61192618,07QB47-E
2241366,138704301,00G3R1-E
2241594,137741532,0F2YG7-E
2241605,322316658,09T84M-E
2241838,285021592,0F2Y3F-E
2241840,285527863,07S081-E
2241964,286337945,0F5B1M-E
2242224,285513079,05TD9F-E
2242274,286728693,0F2CQL-E
2242406,61118605,0F50N2-E
2242421,137824432,05GGNP-E
2242641,137793929,0F3KN0-E
2242823,138758738,0F7WT8-E
2243045,138695566,086LL8-E
2243046,286843799,07WF50-E
2243227,286337797,0F41DQ-E
2243236,137890003,0F8XSX-E
2243476,328386385,06Z4L7-E
2243484,286739850,0F648P-E
2243725,62348155,0837TZ-E
2243726,284916220,083XDB-E
2243896,61442161,05GGNP-E
2244147,286735080,05GXKN-E
2244197,285012141,0F7WSZ-E
2244198,284998691,05GGNP-E
2244248,137995540,0DH4F3-E
2244253,299371113,0CJ8K3-E
2244488,286211730,05X1WG-E
2244754,286739843,083SRZ-E
2244755,285516814,0F4PV9-E
2244757,286728425,0BCZTR-E
2244762,285527678,0F2ZQ7-E
2244974,138229074,05GBDP-E
2245192,286337632,0F63J0-E
2245194,286830423,0F63K4-E
2245195,138579718,0F7XDG-E
2245232,285943949,0F50MQ-E
2245237,285976557,07FBYL-E
2245287,49550444,07T8DB-E
2245288,284958857,0BG7B8-E
2245357,286334642,0H1G2J-E
2245602,286240366,083LWH-E
2245652,286337664,05TD9F-E
2245702,154048488,000P03-E
2245935,138740303,07S9QC-E
2246146,285935149,075K0C-E
2246371,307248185,05PK8P-E
2246490,285002376,07TP50-E
2246520,273769348,0F4PVB-E
2246521,284924259,0C9HXJ-E
2246765,284998484,06M4NR-E
2246994,285527815,0BRF3M-E
2246998,286338255,00FQLJ-E
2247225,138079581,0F2YFB-E
2247230,285512078,05TD9F-E
2247439,286337584,0F2L23-E
2247444,286737599,0F63HX-E
2247446,285512065,0789LD-E
2247469,285526935,0F7LZK-E
2247680,137759533,0F3KH8-E
2247711,284960317,0F4Z7F-E
2247837,138077333,007DH1-E
2248061,137768361,0F63H5-E
2248062,286828194,064Y9C-E
2248180,286396797,000P03-E
2248356,295447629,0F3JSP-E
2248367,61447857,0F4FMN-E
2248377,285511991,05GGNP-E
2248624,138221746,0F648P-E
2248664,286997995,0F4PW2-E
2248668,137735814,002TGY-E
2248851,61232516,0B2Z1L-E
2248901,286334297,0F6482-E
2249045,285525185,0B03H8-E
2249303,286729456,07VSD9-E
2249309,286746352,0BQ9J3-E
2249497,286337579,0F4FSL-E
2249643,61053682,08TKXW-E
2249880,312443195,0DBFYL-E
2249975,285357435,05L3DR-E
2250230,59799837,003RXP-E
2250461,284955770,0971M6-E
2250639,284914858,0C39M4-E
2250652,285526261,07QF8Q-E
2250703,138079415,07WC3Y-E
2250920,138245052,07PVN8-E
2251147,310678866,06Q8S6-E
2251148,310678866,06Q8S6-E
2251161,327158283,083GRY-E
2251394,138566598,0F67Q1-E
2251444,137891282,006FK4-E
2251677,285363697,0F3JNN-E
2251678,286883593,0F4PW2-E
2251682,138645086,07XD0L-E
2251686,138243401,0HKZJW-E
2251909,285526404,06TM6S-E
2252116,286334639,0751FF-E
2252119,286876844,0F37SY-E
2252120,61148786,05GCLY-E
2252332,138207000,0BNGQM-E
2252568,137846557,088HW4-E
2252794,285943955,0F8X41-E
2252995,292922772,0F2CQ6-E
2253043,285526862,0F2YFR-E
2253093,286736598,0F63GF-E
2253102,286398014,0GV3TL-E
2253104,284986230,07V284-E
2253240,47092781,07XJ2V-E
2253309,285513144,07Q0T1-E
2253315,285358749,080M4S-E
2253503,138224322,00F3QN-E
2253724,285516309,0F8XTB-E
2253732,285525523,0F3K8S-E
2253868,286830437,0F41DQ-E
2253877,138709010,0020QR-E
2254127,295442031,05PFQ2-E
2254177,285526754,0F50LC-E
2254367,284919189,0DHX7M-E
2254401,138232196,05JMLQ-E
2254639,286334296,0F37KG-E
2254854,285514711,0F63JM-E
2254856,286092444,07SSGB-E
2254906,285517016,0GF8HK-E
2254907,61439770,09397T-E
2255125,137797694,000P03-E
2255302,138657428,0F50KZ-E
2255352,285516324,0F63HS-E
2255354,137877768,07XG3Y-E
2255610,138728667,0F4PW2-E
2255614,61201280,0F4HTL-E
2255685,286337613,05PHD4-E
2255890,286283313,09397T-E
2256108,137749792,0BBHHP-E
2256227,61050091,0D9JML-E
2256377,285358795,0D9L6D-E
2256524,61127772,0F67NB-E
2256525,285525717,083GHM-E
2256650,286735062,0F63GY-E
2256651,315462661,0B7MV3-E
2256722,61114267,05VZJQ-E
2256922,285362815,0F6952-E
2257148,286337575,0F4JF8-E
2257198,138742686,0DH4F3-E
2257449,138103479,05TD9F-E
2257499,59768677,05WKNK-E
2257739,285901538,0F63KB-E
2257740,286092438,07WF50-E
2257942,285514901,0G772P-E
2257977,138055382,09T5TG-E
2258189,61119617,0D9JML-E
2258469,286273861,07XKG7-E
2258519,286736149,0F8YK0-E
2258526,286830456,0F41DQ-E
2258535,285526124,0F4PW2-E
2258758,286337897,0F8X42-E
2258790,286735047,07YX6W-E
2258841,285512020,0F63K4-E
2258842,308897489,07QP6S-E
2259054,144096288,0CSTT4-E
2259172,286830530,05PGJK-E
2259359,286338425,0F63K4-E
2259360,286337671,0FT0TQ-E
2259623,292924967,000P03-E
2259799,328185050,0F11Q3-E
2260058,138668545,0F8N42-E
2260264,137885064,006FK4-E
2260497,146475499,0F5B7T-E
2260711,285357465,0676YM-E
2260903,285938239,05HH3Z-E
2261049,138751758,0F4FM9-E
2261053,286877673,0CJXSW-E
2261055,285526415,0F2ZVG-E
2261071,47051094,0H2H67-E
2261322,286337691,0F8X46-E
2261323,286862436,0F37KG-E
2261484,286358639,0F696T-E
2261639,286287878,009R12-E
2261833,285010515,0064JJ-E
2262062,292922689,07V7M5-E
2262095,286337907,05GGNP-E
2262342,137998031,0F4Q8R-E
2262546,61065598,05V3M6-E
2262733,137978528,0F67MP-E
2262754,285526289,0F5VVP-E
2262953,61387660,05L3DR-E
2263197,138684695,0BPV6F-E
2263388,61453233,05PLX9-E
2263623,286844946,07PCQP-E
2263624,311484926,005W5Z-E
2263849,286742140,0F2YFR-E
2263899,286729440,07RMLF-E
2264123,61050090,0F2Y4C-E
2264161,137837570,05TD9F-E
2264211,286000006,0F2ZPD-E
2264212,285521100,0F5BD1-E
2264281,285527768,0CHFQX-E
2264459,285520710,009K3N-E
2264728,286102642,003RXY-E
2264955,286338226,0F4FM9-E
2265005,286830698,0F8XW4-E
2265006,327889561,07PD4N-E
2265231,138578657,07LVPP-E
2265281,285526392,0F50LR-E
2265282,286112289,05R2NY-E
2265536,292930969,0C3909-E
2265547,137775145,087Y8D-E
2265751,286337711,0D357V-E
2265906,286733995,0F4PWZ-E
2265931,286838008,0F4PW2-E
2265935,285517009,08BPKX-E
2265950,137760465,0F50J7-E
2265957,286843913,0F3KH8-E
2266187,62335556,05HM3R-E
2266386,285525630,0F2ZVG-E
2266615,321584081,06SRHV-E
2266665,59220036,088PJ9-E
2266666,61194125,0F8N4Z-E
2266678,285022809,05ZV27-E
2266680,285935679,0F64CR-E
2266683,278169723,0HC437-E
2266802,61185443,0F6VLB-E
2266964,286788541,07QDNJ-E
2267205,286883575,00C0SP-E
2267255,286337928,0F63GR-E
2267258,285512116,0F648P-E
2267484,286891232,0F2YFR-E
2267534,61183313,0F4FGP-E
2267684,61149444,0F6480-E
2267685,285018314,07W536-E
2267896,285526125,05TD9F-E
2267946,285525446,0D9WY0-E
2268046,286734001,0F8YK0-E
2268053,285511975,05TD9F-E
2268290,285365915,0F2Y6X-E
2268513,285512139,07QTL4-E
2268734,285013931,09QF6D-E
2268742,285526855,07TZ5X-E
2268751,286806104,0789VR-E
2268801,285526952,06TM6S-E
2269012,62330102,09T914-E
2269244,61190725,0CTYN2-E
2269294,61157929,0D13RM-E
2269572,286439612,07VKBM-E
2269622,286338097,07QDNJ-E
2269793,292922051,05PHYP-E
2269965,285527764,07XHWZ-E
2269975,286338458,0F67MP-E
2270160,285526911,0F4FMN-E
2270406,284986183,083XZ3-E
2270411,286338286,07VNHL-E
2270461,137775698,09397T-E
2270679,286729884,07RMLF-E
2270876,61193217,06MT8V-E
2271100,137755342,0738Z0-E
2271279,286241609,07RRTK-E
2271329,26663282,0F63GY-E
2271330,62343859,0F3KH8-E
2271514,61230832,0F3KKX-E
2271531,285365914,0F7M05-E
2271535,138076648,07QR2B-E
2271789,138083400,0F648S-E
2271935,138760409,0BCXM3-E
2272013,138084604,0F50MQ-E
2272018,286153191,0F4490-E
2272206,138077931,0F7WSQ-E
2272256,285013111,0GWM48-E
2272375,285520695,07VL12-E
2272425,286338495,07TM5P-E
2272639,284992991,0F3KN1-E
2272804,285358735,009R12-E
2273052,61159068,07W536-E
2273267,285526883,0BR24K-E
2273499,285527798,0F3KKX-E
2273506,285015759,0DXB22-E
2273763,284966807,083GRD-E
2273770,286439210,0F63CS-E
2273908,61329708,0881L6-E
2273938,138563016,0F6TWP-E
2274110,138087473,05GGNP-E
2274160,285357416,0F4PZW-E
2274303,286737653,0F8X45-E
2274304,286729455,0C427T-E
2274319,286334275,000P03-E
2274495,285357493,0DCQ9H-E
2274523,286337709,083M31-E
2274785,61137424,06SD34-E
2274906,138060405,0F4FP6-E
2275139,61177038,0F49WP-E
2275299,284943602,07YKT4-E
2275349,286338473,0F8YK0-E
2275356,138087200,0GHXDT-E
2275523,286828062,0F8XLX-E
2275672,286358991,0F63KB-E
2275673,285365929,077YB1-E
2275975,286788376,07PB01-E
2276025,61179534,002RNL-E
2276236,286737660,0F63GP-E
2276238,138060578,0F63KB-E
2276239,286734418,084SRB-E
2276289,284985854,07TJ5V-E
2276540,292922921,093BL5-E
2276683,286788540,07VNHL-E
2276923,151762724,07W9DP-E
2276929,137880035,080GYQ-E
2276979,138077684,0F64CR-E
2276982,61166449,06BSRX-E
2277127,286377383,05NJRL-E
2277360,286741039,0F647T-E
2277361,137843440,009XJG-E
2277621,320050718,066XG4-E
2277671,62335100,0F2YHB-E
2277673,61183159,080GYQ-E
2277907,286734012,0F63K4-E
2277908,61039907,06NSZJ-E
2278112,286337583,05TD9F-E
2278331,285975877,066XQC-E
2278508,144031180,0B00WQ-E
2278558,285513092,0F63FM-E
2278568,286788328,0F37KC-E
2278819,285018319,07QC3N-E
2278944,286000011,07XFTL-E
2278994,286347873,05X1NT-E
2279132,286837874,07R8L7-E
2279371,61044904,0DP00X-E
2279576,286828075,0F8XLX-E
2279662,61045001,05ZF14-E
2279690,138221021,0F8XLX-E
2279696,61185079,05ZFD1-E
2279819,286780999,0F647T-E
2279820,286237982,05L2YZ-E
2279984,286735139,0F63JM-E
2279986,285526967,0F50MC-E
2279987,61195435,0082F9-E
2280215,286120671,05TD9F-E
2280417,285526111,080FZC-E
2280540,314684873,0044VH-E
2280541,137762789,009KS2-E
2280591,144002396,0F7XFK-E
2280844,284998171,0F67L4-E
2280845,286237985,0935KV-E
2281057,286889119,05GGNP-E
2281107,286338455,0F639N-E
2281355,285526097,0F63D9-E
2281372,285512582,05GGNP-E
2281587,62342385,0F2YFF-E
2281599,285525720,0F2ZQX-E
2281600,61176593,0F648P-E
2281640,286337618,0F63GF-E
2281649,138076173,0F7XDF-E
2281846,137758207,05GGNP-E
2282062,286861795,0CGBG3-E
2282290,286734006,0F63JM-E
2282292,137886674,05NJGF-E
2282528,286738728,0F6480-E
2282529,286338191,09Z8CX-E
2282533,138097891,0F67NB-E
2282657,284953247,083XZ3-E
2282662,286830489,0F3JVN-E
2282880,286862365,06BL5B-E
2283074,286738745,0F5LT2-E
2283289,61180561,06XVLD-E
2283497,286877352,0F2CPY-E
2283651,286337660,0F4PW2-E
2283655,286863355,07LVPP-E
2283705,285517068,0D9JXC-E
2283948,61091430,05PKJG-E
2284001,286737641,0F4Q4Y-E
2284003,138757997,0F4FK2-E
2284222,61193741,0BNH40-E
2284387,61122263,0B084B-E
2284400,137752383,07PL6P-E
2284618,138738003,05VD2W-E
2284831,137749455,07VSDH-E
2285034,285521033,0074LX-E
2285256,286728680,0F49WX-E
2285306,61158576,05L3DR-E
2285550,137895755,0F4HZD-E
2285772,286097584,0F63GY-E
2285773,137952140,0F2Y6Y-E
2286021,61047825,083NQK-E
2286266,286332619,07S1PK-E
2286462,285525734,07VNHL-E
2286512,285526153,0F4Q51-E
2286725,286377399,0F63H3-E
2286941,286338276,0F50HZ-E
2287118,286862037,0971M6-E
2287302,285525709,07PVN8-E
2287352,285357423,0F4FP6-E
2287591,286280619,0F2ZW1-E
2287799,286439626,00CRHQ-E
2287978,61173471,0FH2GH-E
2288211,138575882,067GTT-E
2288374,138735258,0F50N8-E
2288596,61384799,07XF3V-E
2288817,284952814,07ZTTW-E
2289035,285357429,0HH15B-E
2289262,286092703,0F37RX-E
2289432,284993975,07VLRF-E
2289561,286876841,0F37T1-E
2289562,138656564,061XSF-E
2289612,61073152,0F4FHB-E
2289772,285362745,0GFZRV-E
2289999,285516728,0F4FM9-E
2290003,286118253,0D9KNF-E
2290004,285525540,07TNM9-E
2290181,284953912,008ZJM-E
2290400,287103364,07W8TG-E
2290418,286348858,0F4PVK-E
2290420,61132576,0F2YFF-E
2290596,61393897,0F67N8-E
2290597,286338145,07VNHL-E
2290647,286735074,0F41DQ-E
2290656,286745888,0F63J0-E
2290658,286439248,0F2YHB-E
2290660,137994494,0F3KGY-E
2290843,284993255,0F50HZ-E
2290854,286739838,0F6480-E
2290855,61230808,07R7FH-E
2291074,139286190,07W9SW-E
2291299,286735270,0F4PWZ-E
2291324,285512136,05TD9F-E
2291374,286776876,0F3KN1-E
2291605,324094244,08819Y-E
2291810,285511997,0F63H3-E
2292024,285919461,0F3JVN-E
2292238,286733986,0F63JM-E
2292240,61439927,0DH4F3-E
2292492,138682886,07NNBF-E
2292720,137841946,0F2YFG-E
2292842,321512009,0BNHCR-E
2293045,304495576,07XFRL-E
2293287,62342796,0D9B19-E
2293497,138076172,07XHPC-E
2293782,61419451,0F49WX-E
